4000000150833	G1	004374	ROYALTY	0.003472
4000000151315	G1	010496	ROYALTY	0.007255
4000000151318	G1	010496	ROYALTY	0.000711
4000000151320	G1	010496	ROYALTY	0.000101
4000000151321	G1	010496	ROYALTY	0.000634
4000000151322	G1	010496	ROYALTY	0.000634
4000000151323	G1	010496	ROYALTY	0.000339
4000000151324	G1	010496	ROYALTY	0.000330
4000000151340	G1	010496	ROYALTY	0.001142
4000000151346	G1	010496	ROYALTY	0.011534
4000000151362	G1	010496	ROYALTY	0.011536
4000000151367	G1	010496	ROYALTY	0.013117
4000000151369	G1	010496	ROYALTY	0.012336
4000000151402	G1	010496	ROYALTY	0.011721
4000000151407	G1	010496	OVERRIDE	0.003060
4000000151408	G1	010496	ROYALTY	0.001025
4000000151409	G1	010496	ROYALTY	0.001025
4000000151439	G1	010496	ROYALTY	0.001844
4000000151467	G1	010496	OVERRIDE	0.017050
4000000151512	G1	010496	ROYALTY	0.020833
4000000151518	G1	010496	ROYALTY	0.015625
4000000151519	G1	010496	ROYALTY	0.036459
4000000151520	G1	010496	ROYALTY	0.015625
4000000151521	G1	010496	ROYALTY	0.013599
4000000151539	G1	010496	ROYALTY	0.001302
4000000151540	G1	010496	ROYALTY	0.013602
4000000151542	G1	010496	ROYALTY	0.010648
4000000151547	G1	010496	ROYALTY	0.014545
4000000151548	G1	010496	ROYALTY	0.014598
4000000151550	G1	010496	ROYALTY	0.004066
4000000151564	G1	010496	ROYALTY	0.001556
4000000151585	G1	010496	ROYALTY	0.021018
4000000151590	G1	010496	OVERRIDE	0.003957
4000000151591	G1	010496	ROYALTY	0.001838
4000000151592	G1	010496	ROYALTY	0.001838
4000000151593	G1	010496	ROYALTY	0.000983
4000000151606	G1	010496	ROYALTY	0.000294
4000000151620	G1	010496	ROYALTY	0.003307
4000000151639	G1	010496	ROYALTY	0.025145
4000000151645	G1	010496	ROYALTY	0.000274
4000000151668	G1	010496	ROYALTY	0.000484
4000000151680	G1	010496	ROYALTY	0.011168
4000000151685	G1	010496	ROYALTY	0.000945
4000000151690	G1	010496	ROYALTY	0.000844
4000000151691	G1	010496	ROYALTY	0.000844
4000000151692	G1	010496	ROYALTY	0.000451
4000000151699	G1	010496	ROYALTY	0.002731
4000000151702	G1	010496	ROYALTY	0.001635
4000000151723	G1	010496	ROYALTY	0.000377
4000000151724	G1	010496	ROYALTY	0.000377
4000000151728	G1	010496	ROYALTY	0.000336
4000000151729	G1	010496	ROYALTY	0.000320
4000000151739	G1	010496	ROYALTY	0.001519
4000000151740	G1	010496	ROYALTY	0.000759
4000000151755	G1	010496	OVERRIDE	0.025111
4000000151758	G1	010496	ROYALTY	0.001836
4000000151759	G1	010496	ROYALTY	0.001838
