cd	grp_cd	dscr
5503.00	1852	VILLA D'ESTE (HIGH RISE)
5503.01	1814	WOODWAY THE (HI-RISE)
5503.02	1845	5025 RIVERWAY CONDO (Inactive)
5503.04	1810	EXECUTIVE HOUSE OF HOUSTON
5503.07	1852	MONTEBELLO
5503.08	1803	LONDON SQUARE CONDO
5503.09	1803	POST OAK TIMBERS
5503.10	1852	BELFIORE CONDO
5503.11	1812	58 BRIAR HOLLOW LANE CONDO
5503.12	1852	ROYALTON AT RIVER OAKS CONDO
5503.13	1808	TREE TOPS AT POST OAK CONDO
5503.14	1808	OAK LANE CONDO
5503.15	1801	MID LANE SQUARE CONDO
5503.16	1852	2727 KIRBY CONDO (HI-RISE)
5503.17	1801	AUDLEY PLACE CONDO
5503.18	1852	ASTORIA CONDO
5503.19	1852	THE RIVER OAKS CONDO
5503.21	1852	WILSHIRE CONDO
5503.22	1852	RIVA AT THE PARK CONDO
5503.23	1852	ARABELLA CONDO
5503.24	1852	WESTHEIMER TOWER CONDO
5504.01	1822	GLENMONT PLACE TH CONDO
5504.02	1802	GALLERIA OAKS CONDO
5504.03	1832	YORKTOWN TH CONDO
5504.04	1822	BEVERLY HILL TH CONDO
5504.07	1802	COURTYARDS CONDO THE
5504.09	1820	2001 BERING DRIVE CONDO
5505.00	1812	THE MARK
5505.03	1832	BERING PLACE
5505.04	1832	BANYOU CONDO
5505.05	1832	BRIAR STATION WEST
5505.07	1842	BEACON PLACE CONDO
5505.08	1832	WINDSOR PARK TH CONDO PH I
5506.02	1816	ST JAMES CONDO (HI-RISE)
5506.03	1816	NINE OAKS CONDO 1ST AMEND
5506.07	1842	BERING OAKS
5506.08	1842	GREENFIELD OAKS CONDO PH I
5506.09	1820	WOODGROVE CONDO
5507.05	1806	OAKS OF WOODLAKE
5507.07	1812	THE MERCER I CONDO
5508.02	1821	ONE ORLEANS PL CONDO 1,2A,2B
5508.04	1830	TANGLEWILDE SOUTH CONDO SEC II
5508.05	1830	TANGLEWILDE SOUTH CONDO SEC. I
5508.06	1802	FAIRWAY GREEN TH CONDO
5508.07	1803	DEERWOOD GARDENS CONDO
5508.09	1842	TIFFANY PLACE CONDO
5509.01	1832	WOODWAY TH CONDO
5509.02	1803	DILSTON HOUSE CONDO
5509.03	1803	BAXTER HOUSE
5509.04	1806	STONEYBROOK TH CONDO
5509.05	1832	BEVERLY PLACE CONDO
5509.06	1803	MARBLE ARCH TH CONDO
5509.07	1820	SOUTH VOSS CONDO
5509.08	1806	WOODWAY VLG TH CONDO
5509.09	1803	WHARTON HOUSE CONDO
5510.07	1801	LEE HO T/H CONDO
5510.09	1832	HAMLET OF CHERBORG
5511.01	1823	BELLERIVE CONDO
5511.02	1802	FONDREN BEND CONDO
5511.04	1823	FONDREN TH
5511.05	1802	FRENCH QUARTER TH
5511.06	1823	FONDREN TH 2
5511.07	1809	SUSSEX EAST & WEST (HI-RISE)
5511.08	1823	SUMMERSET LANDING CONDO PH 1-4
5511.09	1819	CEDAR MILL CONDO PH I & II
5512.01	1809	THE CONQUISTADOR (HI-RISE)
5512.02	1802	DE MOSS VILLAGE
5512.03	1823	SANDSPOINT CONDO
5512.05	1823	SILVERFIELD CONDO I
5512.06	1823	SILVERFIELD CONDO II
5512.07	1823	SANDSPOINT WEST CONDO
5512.08	1833	BRANDY CREEK CONDO
5512.09	1832	TOWNHOUSE ON THE PARK CONDO
5513.00	1802	WESTWARD PLACE CONDO
5513.01	1820	TAMMERAND CONDO
5513.02	1832	CHAMBORD CONDO THE PH A
5513.04	1832	REGENCY COURT TH CONDO
5513.05	1832	HARBORGREEN CONDO
5513.06	1845	2400 BERING DRIVE CONDO
5513.08	1801	PINEY POINT PLACE CONDO
5513.09	1829	TRAILS OF WOODLAKE CONDO
5513.11	1801	CONTEMPORARY WEST T/H CONDO
5514.00	1803	LANCER TH CONDO
5514.01	1832	CHAMBORD CONDO THE PH B
5514.02	1823	DE MOSS CONDO
5515.00	1823	BRIAR TRACE CONDO
5515.01	1823	CONTEMPORARY WESTHEIMER T/H CONDO
5516.01	1805	PALM GDNS CONDO
5516.02	1805	SANDSPOINT TH
5516.03	1805	PINE STREET VILLA CONDO
5518.00	1826	FERRIS CONDO REGIME
5518.01	1801	THE BELLAIRE CONDO
5519.04	1832	TANGLEWILDE CONDO
5520.06	1801	BELLAIRE T/H
5520.09	1818	NEWCASTLE AT TOWN PLAZA PH II
5521.02	1841	TWIN OAKS TH CONDO
5521.04	1856	AFTON OAKS TH CONDO
5521.05	1865	FORESTERS POND
5521.06	1810	WILLOWWICK CONDO
5521.07	1801	RIVER OAKS TH CONDO
5521.08	1801	THE BOSTONIAN RESERVE CONDO
5522.03	1807	HAMLET TH CONDO
5522.04	1824	VILLAGE TH CONDO
5522.06	1842	HAMPTON OAKS CONDO
5522.09	1841	PARK ST JOHN CONDO
5523.03	1801	DORRINGTON SQUARE CONDO
5523.06	1857	WEST UNIVERSITY TH
5523.11	1812	EMPIRE CONDO
5523.12	1812	THE BRIARGLEN CONDO
5523.13	1812	HIGHLAND TOWER CONDO
5524.00	1812	THE TANGLEWOOD CONDO
5524.01	1812	VENTI CONDO
5524.02	1801	PARK LOFTS CONDO
5524.05	1812	MANHATTAN CONDO
5524.06	1801	SEVEN GABLES CONDO
5524.07	1807	UNIVERSITY PARK PLACE CONDO
5524.08	1844	CHELSEA TH
5524.09	1801	AUTREY TH CONDO
5524.10	1801	BLODGETT GROVE CONDO
5524.11	1801	VALENCIA HYDE PARK CONDO
5524.12	1801	LA BRANCH STREET T/H CONDO
5524.13	1812	2400 MCCUE CONDO
5524.14	1812	THE LOFTS ON POST OAK CONDO
5524.15	1801	RUSHMORE LOFTS CONDO
5524.16	1801	CHENEVERT AND TUAM CONDO
5524.17	1801	LIVE OAK LOFTS CONDO
5524.18	1801	BALLPARK MEWS CONDO
5524.19	1801	ELLIE LOFTS CONDO
5524.21	1801	CHENEVERT TWO CONDO
5524.22	1801	DELANO PLACE CONDO
5524.23	1801	PHOENICIAN AT AUSTIN CONDO
5524.24	1801	CHENEVERT CONDO
5524.25	1801	LOVETT PLACE CONDO
5524.26	1801	PROMENADE PLACE CONDO
5524.27	1801	1219 RESIDENCES CONDO
5524.28	1801	PARC AT MIDTOWN CONDO
5524.29	1801	OAKS ON CAROLINE CONDO
5524.30	1801	THE CHESTERFIELD CONDO
5524.31	1801	THE MONDRIAN AT THE MUSEUMS CONDO
5524.32	1801	MUSEUM BLVD CONDO
5525.00	1812	MEMORIAL COVE LOFTS
5525.02	1801	THE OAKS@WEST UNIVERSITY CONDO
5525.03	1852	HUNTINGDON THE (HI-RISE)
5525.04	1801	THE RENAISSANCE OF RIVER OAKS
5525.05	1852	REVERE CONDO (HI-RISE)
5525.06	1829	1919 UNIVERSITY CONDO
5525.07	1829	PURDUE COURT T/H CONDO
5525.08	1852	LONDON HOUSE CONDOMINIUM
5525.09	1829	AUTREY PLACE CONDO
5525.11	1801	REATA AT RIVER OAKS CONDO
5525.12	1812	JACKSON PLACE CONDO
5525.13	1801	WINDSOR PLACE CONDO
5525.14	1801	FLATS ON JACKSON HILL I & II CONDO
5525.15	1812	PIEDMONT AT RIVER OAKS CONDO
5525.16	1812	MEMORIAL PARK APARTMENT CONDO
5525.17	1801	MONROE AT BAYOU PARK CONDO
5526.00	1812	METROPOLIS CONDO (HI-RISE)
5526.01	1812	GOTHAM CONDO (HI-RISE)
5526.02	1812	IL PALAZZO
5526.03	1801	FLORENTINE CONDOS
5526.04	1812	KEYSTONE LOFTS CONDOS
5526.05	1812	BAYOU LOFT CONDOMINIUMS
5526.06	1812	RENOIR CONDMINIUMS
5526.07	1812	THE CAPITOL LOFTS
5526.08	1812	2520 ROBINHOOD AT KIRBY
5526.09	1812	WASHINGTON PLACE LOFTS CONDOS
5526.11	1801	UNION SQUARE CONDO
5526.12	1801	NUMBER 17 WAUGH CONDO
5526.13	1812	7575 KIRBY CONDO
5526.14	1812	KIRBY LOFTS CONDO
5526.15	1812	ST. GERMAIN LOFTS CONDO
5526.16	1812	BYRDS LOFTS CONDO
5526.17	1812	RISE CONDO
5526.18	1812	THE EDGE CONDO (HI-RISE)
5526.19	1812	TRAVIS LOFTS CONDO
5526.20	1812	MODERNE-RICE VILLAGE CONDO
5527.00	1812	HERMANN LOFTS (HI-RISE )
5527.01	1824	STRATFORD PLACE
5527.02	1801	KIPLING ARMS CONDO
5527.04	1801	GARROTT STREET TH
5527.05	1801	MONTROSE PLACE CONDO
5527.06	1801	KIPLING VILLAGE TH CONDO
5527.07	1809	PARK FOUR & FIVE (HI-RISE)
5527.08	1629	ROYAL BROOK CONDO
5528.00	1812	COLUMBUS DOWNTOWN VIEW CONDO
5528.01	1812	COMMERCE TOWER
5528.02	1833	MANDELL TH CONDO
5528.03	1812	FRANKLIN LOFTS
5528.04	1833	AMANDA TH CONDO
5528.05	1812	THE ALLEN HOTEL AND RESIDENCES MASTER CONDO
5528.08	1812	ONE MONTROSE PLACE CONDO
5528.09	1856	OAKS OF RIVER OAKS CONDO
5528.10	1812	MARLOWE CONDO
5528.11	1812	PRIVATE RESIDENCES CONDOMINIUM
5528.12	1812	TREMONT TOWER CONDO
5528.13	1801	HAROLD CONDO
5529.01	1801	PORTSMOUTH TH CONDO
5529.02	1841	PECKHAM CONDO
5529.03	1801	VIEUX CARRE CONDO
5529.04	1829	RIVER OAKS MANOR TH CONDO
5529.05	1833	WOODHEAD TH CONDO
5529.06	1865	PRENTISS CONDO
5529.07	1865	COLQUITT RICHMOND LANDING CONDO
5529.08	1801	MARYLAND COURT
5529.10	1812	2120 KIPLING CONDO
5530.00	1865	MUSGRAVE MEWS CONDO
5530.01	1810	INWOOD MANOR (HI-RISE)
5530.02	1841	WICKWILLOW CONDO
5530.03	1818	3131 CUMMINS LANE CONDO
5530.04	1801	SUMMIT COURT
5530.05	1801	GREENWAY OAKS
5530.06	1801	FLEUR DE LIS GARDEN COURT HM
5530.07	1801	LAMAR TH CONDO
5530.08	1812	LAMAR TOWER THE (HI-RISE)
5530.09	1865	2516 COMMONWEALTH TH CONDO
5530.10	1865	1410 HYDE PARK CONDO
5531.01	1801	THIRTEEN O FIVE TAFT ST (Inactive)
5531.04	1865	MIMOSA TH CONDO
5531.05	1801	RIVER OAKS MANOR
5531.06	1812	1400 HERMAN (HI-RISE)
5531.07	1801	SLS CONDO
5531.08	1801	RUTHLAND CONDO
5531.09	1801	AUDUBON PLACE
5531.10	1852	CHATEAU 10 CONDO AMEND
5532.02	1841	GRAUSTARK TH
5532.04	1829	KIPLING PLACE T/H CONDO
5532.05	1829	ISABELLA CONDO
5532.06	1842	HULDY ST CONDO
5533.02	1833	LE MANS TH CONDO
5533.03	1815	GREENWAY I CONDO (HI-RISE)
5533.04	1815	GREENWAY II CONDO (HI-RISE)
5533.06	1801	1912 CALUMET PLACE CONDO
5533.07	1801	100 MCGOWEN CONDO
5533.08	1801	VILLA SERENA FLATS CONDO
5533.09	1801	THE PARKER LOFTS
5533.10	1801	EAST END COMMONS CONDO
5533.11	1801	118 MCGOWEN CONDO
5533.12	1801	202 MCGOWEN CONDO
5533.13	1801	VILLA HELENA CONDO
5533.14	1801	COOK STREET CONDO
5533.15	1812	THE VISTAS AT MIDTOWN CONDO
5533.16	1801	ROSEWOOD T/H CONDO
5533.17	1801	CAMDEN COMMONS CONDO
5533.18	1801	THE COLUMBUS FLATS CONDO
5533.19	1801	ZEN PARK VIEW TOWNHOMES CONDO
5533.21	1801	THE MIRABEAU B @ HYDE PARK CONDO
5533.22	1801	THE PIERCE STREET FLATS CONDO
5534.00	1801	WEST WEBSTER LOFTS CONDO
5534.01	1865	811 LOVETT BLVD TH
5534.02	1801	BURLINGTON CONDO
5534.03	1801	PARAMOUNT LOFTS CONDOMINIUMS
5534.04	1801	SOUTH END LOFTS CONDOS
5534.05	1801	THE MATRIX CONDO
5534.06	1801	GARROTT TH CONDO
5534.08	1801	THE SAN JACINTO LOFTS
5534.09	1812	THE STANFORD
5534.11	1801	2507 CAPITOL CONDO
5534.12	1801	HERRIN LOFTS CONDO
5535.00	1801	COURT AT MUSEUMS GATE
5535.01	1865	CARVA TH CONDO
5535.02	1801	HAWTHORNE PLACE CONDO
5535.03	1801	MARSHALL 419 CONDO
5535.04	1801	FOUR ELEVEN PLACE CONDO
5535.05	1801	EMERSON CONDO
5535.06	1824	CHELSEA TOWN VILLAGE
5535.07	1841	LOVETT SQUARE CONDO
5535.08	1809	2016 MAIN
5536.01	1809	BEACONFIELD(HI-RISE)
5536.02	1817	THE PARKLANE CONDO (HI-RISE)
5536.03	1817	5000 MONTROSE AT MUSEUM (HI-R)
5536.04	1810	SPIRES THE (HI-RISE)
5536.05	1833	PLAZA PLACE CONDO PH I,II
5536.06	1845	WESLAYAN CONDO
5536.07	1841	MEDICAL CENTER CONDO
5536.08	1817	WARWICK TOWERS (HI-RISE)
5536.09	1812	MOSAIC RESIDENTIAL NORTH CONDO
5536.10	1817	CHATEAU 10 SUNSET CONDO
5537.00	1801	CITY PLAZA CONDOMINIUMS
5537.01	1801	CONTEMPORARY PLAZA T/H CONDO
5537.02	1801	BRAESWOOD PARK CONDO
5537.03	1801	SOUTHPOINT T/H CONDO
5537.04	1801	CONTEMPORARY MAIN PLAZA T/H CONDO
5538.00	1812	THE VALENCIA CONDO
5538.01	1812	GRAMERCY PARK CONDO
5538.02	1812	SERENTO CONDO
56.01	4006	LAKEWOOD GLEN TRAILS
56.03	4006	LAKEWOOD GLEN TRAILS 2,3,4
56.05	4006	ANDERSON WOODS 1,2,3
5601.00		EXEMP-FRWYS,STREETS,ROADS
5602.00		EXEMPT-FRWY,STREETS,ROADS
5603.00		EXEMPT-FRWYS,STREETS,ROADS
5604.00		EXEMPT FRWYS,STREETS,ROADS
5621.02	1802	BELLWOOD COURT HOMES
5629.00	1818	CYPRESS CREEK APT HOMES AT WAYSIDE CONDO
5629.03	1801	BERRY CREEK CONDO-PH I,II
5629.04	1818	NAZARETH VILLAGE CONDO
5630.03	1835	BELFORT PLACE CONDO
5630.04	1838	GESSNER PLACE TH CONDO
5631.09	1838	BRAES ACRES
5632.01	1804	MEDITERRANEAN VILLAS PH I
5632.03	1821	GOLF GREEN CONDOS PH I
5634.01	1805	BIMINI ISLE CONDO
5634.02	1805	MONTERRA CONDO
5634.03	1805	BRAEBURN TERRACE
5634.04	1805	ALBURY PLACE
5635.04	1838	BRAESWOOD CONDO & ANNEX-SEC II
5635.06	1826	TREEHOUSE CONDO & BRANCH II
5635.07	1826	BISSONNET TH
5636.01	1804	MAISON DE VILLE CONDO
5637.01	1804	BEECHNUT TH CONDO
5637.02	1804	THE GARDENS AT BISSONNET TOWNHOMES
5637.03	1838	UNIVERSITY ARMS TH I,II
5637.04	1804	UNIVERSITY ARMS CONDO
5640.01	1805	HOLLY VILLA CONDO
5640.02	1855	HOLLY TH
5643.01	1805	NORTH BRAESWOOD DR MANOR
5644.00	1805	MAPLEWOOD SQUARE CONDO
5644.04	1804	WESTBURY GARDEN CONDO
5645.04	1840	MEADOWALK TH CONDO
5646.01	1855	BRAEBURN VALLEY TH-PH I,II
5646.03	1840	FONDREN SW TH
5646.04	1862	7655 SOUTH BRAESWOOD
5646.05	1826	WESTHILL CONDO
5646.06	1862	BRAESWOOD FOREST CONDO
5647.02	1829	COMMONS AT WESTBRAE SEC I COND
5647.04	1829	WESTBRAE PARK PLACE CONDO
5648.03	1829	CREEKBEND T/H CONDO I & II
5651.04	1818	HEARTHWOOD CONDO II PH I & II
5651.06	1801	MAISON FONTAINE CONDO
5652.01	1804	BLUEBONNET CONDO
5652.03	1807	BARCLAY CONDO
5652.06	1801	HIDE AWAY TH CONDO
5652.07	1801	WROXTON RESIDENCE CONDO
5653.02	1839	BRENTWOOD CONDO
5653.03	1839	CAMBRIDGE GLEN CONDO PH I-II
5653.04	1839	SHERBROOK SQUARE TH
5653.06	1826	PARK ON CAMBRIDGE PH I
5653.07	1839	ONE MONTREAL PLACE PH A & C
5653.08	1839	FONTAINBLEU CONDO PH 1 & 2
5653.09	1801	ROLGOM PLACE T/H CONDO
5654.04	1839	HEARTHWOOD I CONDO
5654.05	1839	SO BRAESWOOD CONDO I & II
5654.06	1839	BRIAR GREEN CONDO-PH I,II
5654.09	1832	BRAESWOOD CONDO THE
5655.01	1804	CHEZ CHARME/ALSACE CONDO
5655.02	1804	CHEZ CHARME/ELTON CONDO
5671.03	1829	VILLAGE OF FONDREN T/H U/R
5672.01	1840	SOUTHWEST GARDENS CONDO
5672.02	1840	BELLFORT SQUARE TH
5672.05	1840	KENSINGTON PARK CONDO
5672.07	1838	REMINGTON PLACE
5672.08	1838	CAMDEN COURT CONDO
5677.02	1838	VICTORIA WOODS CONDO
5677.05	1801	BRAEBURN OAKS CONDO
5677.06	1838	VILLAGE OF FONDREN SW
5691.01	1818	BERKLEY COURT CONDO-PH I,II
5691.02	1818	EMMANUEL VILLAGE CONDO PH I,II
5691.03	1818	GLENWOOD VILLAGE CONDOS
5691.04	1818	GLEN BROOK CONDOS
5691.05	1818	DA LAT CONDO & PH 2
5691.06	1818	ST JOSEPH'S VILLAGE CONDO
5691.07	1818	BROOKGLEN CONDOS
5691.08	1818	8101 LEONORA CONDOMINIUMS
5691.09	1818	SAINT MARY'S VILLAGE CONDO
5691.10	1818	ALTA VISTA CONDO
5692.01	1818	HOLY FAMILY VILLAGE CONDO
5692.02	1801	CONTEMPORARY SOUTH T/H CONDO
5698.01	1801	MEADOWCREEK WOODS CONDO
5698.06	1801	ACRE VILLA CONDOS
5699.01	1840	ROCKHILL TH
57.00	4045	CYPRESS OAKS
5777.02	1840	PIPERS CROSSING
5777.03	1840	FONDREN CROSSING PH I, II
5778.01	1840	WESTBURY SQUARE TH
58.00	4045	CYPRESS PASS ESTATES
58.01	4072	YAUPON RANCH SEC 1
58.02	4072	YAUPON RANCH SEC 3
58.03	4072	YAUPON RANCH SEC 4
58.04	4072	YAUPON PLACE SEC 1,2
58.05	4072	YAUPON RANCH SEC 5,7
58.06	4072	YAUPON RANCH SEC 6
5825.01	1801	GULF MEADOWS TH CONDO
5893.01	1829	HOLLY HALL TH CONDO
59.00	4045	ENCHANTED VALLEY 1,2,PT3,#4R/P
59.10	4045	STARWOOD FARMS TOWNHOMES
5900.00	0	SKYLINE DISTRICT
5900.01	0	ALLEN CENTER
5900.02	0	SHOPPING DISTRICT
5900.03	0	HOUSTON CENTER DISTRICT
5900.04	0	THEATRE DISTRICT
5900.05	0	HISTORICAL DISTRICT
5900.06	0	HARRIS COUNTY DISTRICT
5900.07	0	DAIKIN PARK DISTRICT
5900.08	0	GRB CONVENTION CENTER DISTRICT
5900.09	0	TOYOTA CENTER DISTRICT
5900.10	0	ST JOSEPH MEDICAL DISTRICT
5900.11	0	CITY OF HOUSTON DISTRICT
5900.12	0	FEDERAL DISTRICT
5900.13	0	CITY HALL DISTRICT
5900.14	0	CULLEN CENTER
5901.00	0	 
5901.01	0	CENTRAL BUSINESS DISTRICT/NSBB
5902.00	0	 
5902.02	0	MEMORIAL DRIVE
5902.03	0	 
5902.04	0	 
5903.00	0	 
5903.01	0	MUSEUM DISTRICT
5903.02	0	MUSEUM OUTSKIRTS / ALMEDA
5903.03	0	 
5903.04	0	 
5903.05	0	 
5903.06	0	 
5903.07	0	 
5903.08	0	WESLAYAN PLAZA
5903.09	0	AREA SOUTH OF SW FWY
5903.10	0	WESTMORELAND
5904.00	0	GREENWAY PLAZA
5904.01	0	UPPER KIRBY DISTRICT
5904.02	0	MONTROSE
5904.03	0	WESLAYAN
5904.04	0	FOURTH WARD
5904.05	0	RIVER OAKS / HIGHLAND VILLAGE
5904.06	0	MONTROSE - S' OF SW FRWY
5904.07	0	MONTROSE WEST
5904.08	0	MONTROSE HYDE PARK
5904.09	0	MONTROSE EAST
5905.00	0	HOLCOMBE
5905.01	0	MEYERLAND
5905.02	0	THE CITY OF SOUTHSIDE PLACE
5905.03	0	THE CITY OF WEST UNIVERSITY PLACE
5905.04	0	RICE VILLAGE/ RICE UNIVERSITY AREA
5905.05	0	THE CITY OF BELLAIRE
5905.06	0	 
5905.07	0	 
5905.08	0	 
5905.09	0	 
5906.00	0	WESTHEIMER GARDENS
5906.01	0	GALLERIA - UPTOWN
5906.02	0	GALLERIA - RIVERWAY
5906.03	0	GALLERIA - YORKTOWN
5906.04	0	GALLERIA - BRIARHOLLOW
5906.05	0	UPTOWN SOUTH
5906.06	0	WOODWAY/VOSS RD
5906.07	0	AFTON OAKS COMM
5906.08	0	TANGLEWOOD COMMERCIAL
5906.09	0	WOODWAY/VOSS RD
5907.00	0	WESTMORELAND FARMS
5908.00	0	 
5909.00	0	BRIARMEADOW
5909.01	0	BLOSSOM HEIGHTS SEC2
5909.02	0	 
5909.03	0	 
5909.04	0	 
5909.05	0	 
5909.06	0	 
5909.11	0	 
5910.00	0	 
5910.01	0	SOUTHWEST MGMT DIST - WESTWOOD
5910.02	0	SHARPSTOWN/CHINATOWN
5910.03	0	SOUTHWEST MGMT DIST - SOUTH ASIA
5910.04	0	SOUTHWEST MGMT DIST - HARWIN
5910.06	0	SOUTHWEST MGMT DIST - UNIVERSITY
5910.07	0	TIRZ 20 SW ANNEX
5910.08	0	BRAEBURN/MEYERLAND
5910.09	0	 
5910.11	0	GESSNER/WESTHEIMER
5910.12	0	WESTCHASE DISTRICT (HISD)
5910.13	0	 
5910.14	0	 
5911.00	0	DAIRY ASHFORD/WILCREST/BRIAR FOREST
5911.01	0	WESTHEIMER-DAIRY ASHFORT TO WOODLAND PARK
5912.00	0	ELDRIDGE N OF WESTHEIMER
5912.06	0	SH 6 STRIP IN HISD
5912.33	0	WESTHEIMER HWY 6 TO DAIRY ASHFORD
5913.00	0	PECAN PARK
5913.01	0	NEOF LOOP 610 @  HWY 225
5913.02	0	SE OF LOOP 610 @ HWY 225
5913.03	0	W OF 610 & N OF HWY 225
5914.00	0	KASHMERE GARDENS
5915.00	0	 
5915.01	0	GUS WORTHAM
5915.02	0	GREATER EASTWOOD
5915.03	0	EAST DOWNTOWN TIRZ 15
5915.10	0	POLK / HARRISBURG/ S. WAYSIDE
5915.11	0	EAST DOWNTOWN
5915.12	0	SECOND WARD
5915.13	0	 
5915.14	0	SCOTT / POLK / LEELAND
5915.15	0	MOODY / POLK / TELEPHONE
5915.16	0	HARRISBURG/ N. YORK
5915.17	0	FULLERTON PL / NAVIGATION
5915.18	0	 
5915.19	0	MAGNOLIA PARK
5915.20	0	MAGNOLIA PARK / GARZA
5915.21	0	 
5915.22	0	 
5915.23	0	 
5915.24	0	 
5915.25	0	 
5915.27	0	GREATER EASTWOOD
5915.28	0	CENTRAL PARK AT WAYSIDE/NAVIGATION
5915.29	0	I-45 / CULLEN / LOCKWOOD
5915.30	0	 
5916.00	0	EMANCIPATION PARK/ EXTERIOR
5916.01	0	EMANCIPATION PARK / INTERIOR
5916.02	0	 LEELAND PARK / W A WILSON
5916.03	0	U of H / MACGREGOR PARK
5916.04	0	RIVERSIDE TERRACE / FELDMAN COURT
5916.05	0	TSU / ELGIN
5916.06	0	 
5916.07	0	UH EXTENSION
5916.08	0	I-45/TELEPHONE/S.WAYSIDE
5916.09	0	O.S.T / WHEELER / GRIGGS
5917.00	0	 
5917.01	0	FIFTH WARD / HWY 59 / SAKOWITZ
5917.02	0	FIFTH WARD / HOUSTON HARBOR
5917.03	0	FIFTH WARD/ LYONS AVENUE
5917.04	0	FIFTH WARD/S OF I-10
5917.05	0	FIFTH WARD /EAST RIVER
5917.06	0	FIFTH WARD / HWY 59 TO BENSON ST
5917.07	0	FIFTH WARD N OF RXR
5917.08	0	FIFTH WARD DENVER HARBOR
5918.00	0	 
5918.01	0	A C ALLEN & LITTLE DICKINSON
5918.02	0	JENSEN DR / FRENCHTOWN
5918.03	0	PORTER & BAKER
5918.04	0	PINEHURST RYON MCGOWEN DAVIS
5918.05	0	A C ALLEN AND OTHERS
5918.06	0	HARDY YARDS / MAIN STREET
5918.07	0	RYON
5918.08	0	HAMBLEN'S EXT OF RYON
5918.09	0	IRVINGTON
5918.11	0	LINDALE PARK
5918.13	0	BROOKESMITH
5918.14	0	 
5918.15	0	 
5918.16	0	 
5919.00	0	N OF LITTLE YORK
5919.01	0	45 NORTH STRIP/NORTHLINE
5919.02	0	WEST OF I-45 NORTH
5919.03	0	CROSSTIMBERS
5919.04	0	SOUTH OF CROSSTIMBERS
5919.05	0	LINDALE
5919.06	0	AIRLINE DRIVE
5919.07	0	TIDWELL RD
5919.08	0	S OF LITTLE YORK
5919.09	0	LITTLE YORK
5919.10	0	NORTHLINE
5920.00	0	 
5920.01	0	JENSEN DRIVE
5920.04	0	N OF TIDWELL
5920.05	0	S OF TIDWELL
5921.00	0	 
5921.01	0	LAURA KOPPE
5921.02	0	HOMESTEAD/KELLEY/HIRSCH
5921.03	0	EASTEX STRIP
5922.00	0	CROSSTIMBERS/SHEPHERD/45N
5922.01	0	SHEPHERD SALVAGE YARDS
5922.02	0	INDEPENDENCE HEIGHTS S OF CROSSTIMBERS
5923.00	0	MELROSE GARDENS
5923.01	0	PINEMONT / TC JESTER
5923.02	0	HIGHLAND HEIGHTS-TIDWELL
5924.00	0	SAWYER HEIGHTS COMM
5924.01	0	FIRST WARD
5924.02	0	INTERSTATE TEN E OF TAYLOR ST
5924.03	0	STUDEMONT JUNCTION
5924.18	0	WASHINGTON AVE (HEIGHTS BLVD TO 45)
5925.00	0	BRUNNER (S OF I-10)
5925.01	0	COTTAGE GROVE
5925.02	0	JACKSON HILL COMMERCIAL
5925.03	0	WASHINGTON AVE (I-10 TO HEIGHTS BLVD)
5925.04	0	CAMP LOGAN/MEMORIAL DR
5925.05	0	N' OF WASHINGTON AVE ( I-10 TO HEIGHTS BLVD)
5925.06	0	OLD SIXTH WARD
5925.07	0	M I-10 SOUTH SIDE STRIP
5925.08	0	SHEPHERD/DURHAM (S OF WASHINGTON AVE)
5925.09	0	COTTAGE GROVE II
5925.10	0	HOUSTON AVE/PRESTON
5925.11	0	RICE MILITARY COMMERCIAL
5926.00	0	 
5927.00	0	OLD KATY/WASHINGHTON AVE
5928.00	0	 
5929.00	0	HWY 288 & OST WEST
5929.01	0	INSTITUTE PLACE
5930.00	0	TEXAS MEDICAL CENTER
5930.01	0	OST/ALMEDA (JUR 963 - 964)
5930.02	0	KNIGHT SUBDIVISION
5930.03	0	OST/ALMEDA (JUR 963 - 964)
5930.04	0	RELIANT/ ASTROWORLD
5930.05	0	BUFFALO SPEEDWAY AREA SOUTH OF 610
5930.06	0	WILDCAT
5930.07	0	LAKES AT 610/BUFFALO LAKES
5930.10	0	FANNIN/MAIN MEDICAL CENTER STRIP
5930.19	0	ALMEDA RD @ OST
5930.20	0	TMC - OUTSKIRTS
5931.00	0	 
5931.01	0	HIRAM CLARKE INTERIOR N OF W OREM
5931.02	0	HIGHWAY 90 AND BELTWAY 8
5931.03	0	S POST OAK / S OF HWY 90
5931.04	0	W FUQUA/W OREM/HIRAM CLARK S OF BAYOU
5931.06	0	TIFFANY PLACE
5931.07	0	ALMEDA RD
5931.08	0	HIRAM CLARK/W OREM N OF BAYOU
5931.09	0	HIRAM CLARKE INTERIOR S OF W OREM
5931.11	0	 
5931.12	0	 
5931.13	0	 
5931.14	0	 
5931.15	0	 
5931.16	0	 
5931.19	0	BELTWAY 8 HWY 59 TO US 90
5931.20	0	 
5931.21	0	EAST OF 288/ BELTWAY 8 FRONTAGE
5931.22	0	 
5931.23	0	PEARLAND SPECTRUM
5932.00	0	 
5932.07	0	 
5933.00	0	WESTWOOD
5933.01	0	CHIMNEY ROCK/ S. MAIN
5933.02	0	WESTBURY/ MEYERPARK
5934.00	0	 
5935.00	0	GESSNER/SOUTHWEST FRWY
